x,y,z
346.5,402.5,24.879529411764707
347.5,403.5,24.879529411764707
347.5,404.5,24.879529411764707
347.5,405.5,24.879529411764707
347.5,406.5,24.879529411764707
348.5,407.5,24.879529411764707
349.5,408.5,24.879529411764707
350.5,409.5,24.879529411764707
351.5,410.5,24.879529411764707
352.5,411.5,24.879529411764707
352.5,412.5,24.879529411764707
352.5,413.5,24.879529411764707
353.5,414.5,24.879529411764707
354.5,415.5,24.879529411764707
355.5,415.5,24.879529411764707
356.5,416.5,24.879529411764707
357.5,417.5,24.879529411764707
358.5,418.5,24.879529411764707
359.5,419.5,24.879529411764707
360.5,420.5,24.879529411764707
361.5,420.5,24.879529411764707
362.5,420.5,24.879529411764707
363.5,419.5,24.515764705882354
364.5,418.5,24.515764705882354
365.5,418.5,24.515764705882354
366.5,418.5,24.515764705882354
367.5,418.5,24.515764705882354
368.5,418.5,24.515764705882354
369.5,418.5,24.515764705882354
370.5,418.5,24.515764705882354
371.5,418.5,24.515764705882354
372.5,418.5,24.515764705882354
373.5,418.5,24.515764705882354
374.5,418.5,24.515764705882354
375.5,418.5,24.515764705882354
376.5,418.5,24.515764705882354
377.5,419.5,24.515764705882354
378.5,419.5,24.515764705882354
379.5,420.5,24.515764705882354
380.5,421.5,24.515764705882354
381.5,422.5,24.515764705882354
382.5,423.5,24.515764705882354
383.5,424.5,24.515764705882354
384.5,425.5,24.515764705882354
385.5,426.5,24.515764705882354
386.5,427.5,24.515764705882354
387.5,428.5,24.515764705882354
388.5,429.5,24.515764705882354
389.5,430.5,24.515764705882354
390.5,431.5,24.515764705882354
391.5,432.5,24.515764705882354
392.5,433.5,24.515764705882354
393.5,434.5,24.515764705882354
394.5,435.5,24.515764705882354
395.5,436.5,24.515764705882354
396.5,437.5,24.515764705882354
397.5,438.5,24.515764705882354
398.5,439.5,24.515764705882354
399.5,440.5,24.515764705882354
400.5,441.5,24.515764705882354
401.5,442.5,24.515764705882354
402.5,443.5,24.515764705882354
403.5,444.5,24.515764705882354
404.5,445.5,24.515764705882354
405.5,446.5,24.515764705882354
406.5,447.5,24.515764705882354
407.5,448.5,24.515764705882354
408.5,449.5,24.515764705882354
409.5,450.5,24.515764705882354
410.5,451.5,24.515764705882354
411.5,452.5,24.515764705882354
412.5,453.5,24.515764705882354
413.5,454.5,24.515764705882354
414.5,455.5,24.515764705882354
415.5,456.5,24.515764705882354
416.5,457.5,24.515764705882354
417.5,458.5,24.515764705882354
418.5,459.5,24.515764705882354
419.5,460.5,24.515764705882354
419.5,461.5,24.515764705882354
419.5,462.5,24.515764705882354
419.5,463.5,24.515764705882354
420.5,464.5,24.515764705882354
420.5,465.5,24.515764705882354
421.5,466.5,24.515764705882354
421.5,467.5,24.515764705882354
422.5,468.5,24.515764705882354
423.5,469.5,24.515764705882354
423.5,470.5,24.515764705882354
423.5,471.5,24.515764705882354
424.5,472.5,24.515764705882354
425.5,473.5,24.515764705882354
426.5,474.5,24.515764705882354
427.5,475.5,24.515764705882354
428.5,476.5,24.515764705882354
429.5,477.5,24.515764705882354
430.5,478.5,24.515764705882354
431.5,479.5,24.515764705882354
431.5,480.5,24.515764705882354
431.5,481.5,24.515764705882354
431.5,482.5,24.515764705882354
431.5,483.5,24.515764705882354
431.5,484.5,24.515764705882354
431.5,485.5,24.515764705882354
431.5,486.5,24.515764705882354
431.5,487.5,24.515764705882354
431.5,488.5,24.515764705882354
431.5,489.5,24.515764705882354
431.5,490.5,24.515764705882354
431.5,491.5,24.515764705882354
431.5,492.5,24.515764705882354
431.5,493.5,24.515764705882354
431.5,494.5,24.515764705882354
431.5,495.5,24.515764705882354
431.5,496.5,24.515764705882354
431.5,497.5,24.515764705882354
431.5,498.5,24.515764705882354
431.5,499.5,24.515764705882354
431.5,500.5,24.515764705882354
431.5,501.5,24.515764705882354
431.5,502.5,24.515764705882354
431.5,503.5,24.515764705882354
431.5,504.5,24.515764705882354
431.5,505.5,24.515764705882354
431.5,506.5,24.515764705882354
431.5,507.5,24.515764705882354
431.5,508.5,24.515764705882354
431.5,509.5,24.515764705882354
431.5,510.5,24.515764705882354
431.5,511.5,24.515764705882354
430.5,512.5,24.515764705882354
429.5,513.5,24.515764705882354
428.5,514.5,24.515764705882354
427.5,515.5,24.515764705882354
426.5,516.5,24.515764705882354
425.5,517.5,24.515764705882354
424.5,518.5,24.515764705882354
423.5,519.5,24.515764705882354
422.5,520.5,24.515764705882354
421.5,521.5,24.515764705882354
420.5,522.5,24.515764705882354
419.5,523.5,24.515764705882354
418.5,524.5,24.515764705882354
417.5,525.5,24.515764705882354
416.5,526.5,24.515764705882354
415.5,527.5,24.515764705882354
414.5,528.5,24.515764705882354
413.5,529.5,24.515764705882354
412.5,530.5,24.515764705882354
411.5,531.5,24.515764705882354
410.5,532.5,24.515764705882354
409.5,533.5,24.515764705882354
408.5,534.5,24.515764705882354
407.5,535.5,24.515764705882354
406.5,536.5,24.515764705882354
405.5,537.5,24.515764705882354
404.5,538.5,24.515764705882354
404.5,539.5,24.515764705882354
403.5,540.5,24.515764705882354
403.5,541.5,24.515764705882354
403.5,542.5,24.515764705882354
403.5,543.5,24.515764705882354
403.5,544.5,24.515764705882354
403.5,545.5,24.515764705882354
403.5,546.5,24.515764705882354
403.5,547.5,24.515764705882354
403.5,548.5,24.515764705882354
403.5,549.5,24.515764705882354
402.5,550.5,24.515764705882354
401.5,551.5,24.515764705882354
400.5,552.5,24.515764705882354
399.5,553.5,24.515764705882354
398.5,554.5,24.515764705882354
397.5,555.5,24.515764705882354
396.5,556.5,24.515764705882354
395.5,557.5,24.515764705882354
394.5,558.5,24.515764705882354
393.5,559.5,24.515764705882354
392.5,560.5,24.515764705882354
391.5,561.5,24.515764705882354
390.5,562.5,24.515764705882354
390.5,563.5,24.515764705882354
390.5,564.5,24.515764705882354
389.5,565.5,24.515764705882354
389.5,566.5,24.515764705882354
389.5,567.5,24.515764705882354
389.5,568.5,24.515764705882354
389.5,569.5,24.515764705882354
389.5,570.5,24.515764705882354
389.5,571.5,24.515764705882354
389.5,572.5,24.515764705882354
389.5,573.5,24.515764705882354
389.5,574.5,24.515764705882354
389.5,575.5,24.515764705882354
389.5,576.5,24.515764705882354
389.5,577.5,24.515764705882354
389.5,578.5,24.515764705882354
389.5,579.5,24.515764705882354
389.5,580.5,24.515764705882354
389.5,581.5,24.515764705882354
388.5,582.5,24.515764705882354
387.5,583.5,24.515764705882354
386.5,584.5,24.515764705882354
386.5,585.5,24.515764705882354
386.5,586.5,24.515764705882354
386.5,587.5,24.515764705882354
386.5,588.5,24.515764705882354
386.5,589.5,24.515764705882354
385.5,590.5,24.515764705882354
384.5,591.5,24.515764705882354
384.5,592.5,24.515764705882354
384.5,593.5,24.515764705882354
385.5,594.5,24.515764705882354
385.5,595.5,24.515764705882354
386.5,596.5,24.515764705882354
386.5,597.5,24.515764705882354
385.5,598.5,24.879529411764707
386.5,599.5,24.879529411764707
387.5,600.5,24.879529411764707
388.5,601.5,24.879529411764707
388.5,602.5,24.879529411764707
388.5,603.5,24.879529411764707
388.5,604.5,24.879529411764707
388.5,605.5,24.879529411764707
388.5,606.5,24.879529411764707
388.5,607.5,24.879529411764707
388.5,608.5,24.879529411764707
387.5,609.5,24.879529411764707
387.5,610.5,24.879529411764707
388.5,611.5,24.879529411764707
388.5,612.5,24.879529411764707
388.5,613.5,24.879529411764707
389.5,614.5,24.879529411764707
390.5,615.5,24.879529411764707
390.5,616.5,24.879529411764707
390.5,617.5,24.879529411764707
390.5,618.5,24.879529411764707
391.5,619.5,24.879529411764707
391.5,620.5,24.879529411764707
392.5,621.5,24.879529411764707
393.5,622.5,24.879529411764707
393.5,623.5,24.879529411764707
393.5,624.5,24.879529411764707
394.5,625.5,24.879529411764707
395.5,626.5,24.879529411764707
396.5,627.5,24.879529411764707
397.5,628.5,24.879529411764707
398.5,629.5,24.879529411764707
399.5,630.5,24.879529411764707
400.5,631.5,24.879529411764707
401.5,632.5,24.879529411764707
402.5,633.5,24.879529411764707
403.5,634.5,24.879529411764707
404.5,635.5,24.879529411764707
404.5,636.5,24.879529411764707
405.5,637.5,24.879529411764707
406.5,637.5,25.243294117647057
407.5,637.5,25.243294117647057
408.5,637.5,25.607058823529414
409.5,636.5,25.970823529411764
410.5,635.5,25.970823529411764
411.5,635.5,25.970823529411764
412.5,636.5,25.970823529411764
413.5,636.5,25.970823529411764
414.5,636.5,25.970823529411764
415.5,637.5,25.970823529411764
416.5,638.5,26.33458823529412
417.5,639.5,26.33458823529412
418.5,640.5,26.33458823529412
419.5,640.5,26.698352941176474
420.5,639.5,26.698352941176474
421.5,639.5,26.698352941176474
422.5,639.5,26.698352941176474
423.5,640.5,26.698352941176474
424.5,641.5,26.698352941176474
425.5,641.5,26.698352941176474
426.5,641.5,26.698352941176474
427.5,641.5,26.698352941176474
428.5,642.5,26.698352941176474
429.5,642.5,26.698352941176474
430.5,643.5,26.698352941176474
431.5,644.5,26.698352941176474
432.5,645.5,26.698352941176474
433.5,646.5,26.698352941176474
434.5,647.5,26.698352941176474
435.5,648.5,26.698352941176474
436.5,648.5,26.698352941176474
437.5,648.5,26.698352941176474
438.5,648.5,26.698352941176474
439.5,649.5,26.698352941176474
440.5,649.5,26.698352941176474
441.5,650.5,26.698352941176474
442.5,650.5,26.698352941176474
443.5,651.5,26.698352941176474
444.5,652.5,27.062117647058827
445.5,653.5,27.062117647058827
446.5,654.5,27.062117647058827
446.5,655.5,27.062117647058827
447.5,656.5,27.062117647058827
448.5,657.5,27.425882352941176
449.5,658.5,27.425882352941176
450.5,659.5,27.425882352941176
451.5,660.5,27.425882352941176
452.5,661.5,27.425882352941176
453.5,661.5,27.425882352941176
454.5,662.5,27.425882352941176
455.5,662.5,27.425882352941176
456.5,662.5,27.425882352941176
457.5,662.5,27.425882352941176
458.5,662.5,27.425882352941176
459.5,662.5,27.425882352941176
460.5,662.5,27.425882352941176
461.5,662.5,27.425882352941176
462.5,662.5,27.425882352941176
463.5,662.5,27.78964705882353
464.5,662.5,27.78964705882353
465.5,663.5,28.153411764705883
466.5,664.5,28.153411764705883
467.5,665.5,28.153411764705883
468.5,665.5,28.153411764705883
469.5,664.5,28.51717647058824
470.5,664.5,28.51717647058824
471.5,665.5,28.51717647058824
472.5,666.5,28.51717647058824
473.5,666.5,28.51717647058824
474.5,665.5,28.88094117647059
475.5,664.5,28.51717647058824
476.5,664.5,28.51717647058824
477.5,664.5,28.51717647058824
478.5,664.5,28.51717647058824
479.5,664.5,28.51717647058824
480.5,664.5,28.51717647058824
481.5,664.5,28.51717647058824
482.5,664.5,28.51717647058824
483.5,664.5,28.51717647058824
484.5,664.5,28.51717647058824
485.5,664.5,28.51717647058824
486.5,664.5,28.51717647058824
487.5,664.5,28.51717647058824
488.5,665.5,28.51717647058824
489.5,666.5,28.51717647058824
490.5,666.5,28.51717647058824
491.5,667.5,28.51717647058824
492.5,668.5,28.51717647058824
493.5,669.5,28.51717647058824
494.5,670.5,28.51717647058824
495.5,670.5,28.51717647058824
496.5,670.5,28.51717647058824
497.5,670.5,28.51717647058824
498.5,670.5,28.51717647058824
499.5,670.5,28.51717647058824
500.5,670.5,28.51717647058824
501.5,670.5,28.51717647058824
502.5,670.5,28.51717647058824
503.5,670.5,28.51717647058824
504.5,670.5,28.51717647058824
505.5,670.5,28.51717647058824
506.5,670.5,28.51717647058824
507.5,670.5,28.51717647058824
508.5,670.5,28.51717647058824
509.5,670.5,28.51717647058824
510.5,670.5,28.51717647058824
511.5,670.5,28.51717647058824
512.5,670.5,28.51717647058824
513.5,670.5,28.51717647058824
514.5,670.5,28.51717647058824
515.5,670.5,28.51717647058824
516.5,670.5,28.51717647058824
517.5,670.5,28.51717647058824
518.5,670.5,28.51717647058824
519.5,670.5,28.51717647058824
520.5,670.5,28.51717647058824
521.5,670.5,28.51717647058824
522.5,670.5,28.51717647058824
523.5,669.5,28.51717647058824
524.5,668.5,28.51717647058824
525.5,668.5,28.51717647058824
526.5,668.5,28.51717647058824
527.5,667.5,28.51717647058824
528.5,667.5,28.51717647058824
529.5,667.5,28.51717647058824
530.5,667.5,28.51717647058824
531.5,667.5,28.51717647058824
532.5,667.5,28.51717647058824
533.5,667.5,28.51717647058824
534.5,667.5,28.51717647058824
535.5,667.5,28.51717647058824
536.5,667.5,28.51717647058824
537.5,666.5,28.51717647058824
538.5,666.5,28.51717647058824
539.5,666.5,28.51717647058824
540.5,666.5,28.51717647058824
541.5,666.5,28.51717647058824
542.5,666.5,28.51717647058824
543.5,666.5,28.51717647058824
544.5,666.5,28.51717647058824
545.5,666.5,28.51717647058824
546.5,666.5,28.51717647058824
547.5,666.5,28.51717647058824
548.5,666.5,28.51717647058824
549.5,666.5,28.51717647058824
550.5,666.5,28.51717647058824
551.5,666.5,28.51717647058824
552.5,666.5,28.51717647058824
553.5,666.5,28.51717647058824
554.5,666.5,28.51717647058824
555.5,667.5,28.88094117647059
556.5,668.5,28.88094117647059
557.5,669.5,28.88094117647059
558.5,670.5,28.88094117647059
559.5,671.5,28.88094117647059
560.5,672.5,28.88094117647059
561.5,673.5,28.88094117647059
562.5,674.5,28.88094117647059
563.5,675.5,28.88094117647059
564.5,676.5,28.88094117647059
565.5,676.5,28.88094117647059
566.5,676.5,28.88094117647059
567.5,676.5,28.88094117647059
568.5,676.5,28.88094117647059
569.5,677.5,28.88094117647059
570.5,678.5,28.88094117647059
571.5,678.5,28.88094117647059
572.5,678.5,28.88094117647059
573.5,679.5,28.88094117647059
574.5,680.5,28.88094117647059
575.5,681.5,28.88094117647059
576.5,682.5,28.88094117647059
577.5,683.5,28.88094117647059
578.5,684.5,28.88094117647059
579.5,685.5,28.88094117647059
580.5,686.5,28.88094117647059
581.5,687.5,28.88094117647059
582.5,688.5,28.88094117647059
583.5,689.5,28.88094117647059
584.5,690.5,28.88094117647059
585.5,691.5,28.88094117647059
586.5,692.5,28.88094117647059
587.5,693.5,28.88094117647059
588.5,694.5,28.88094117647059
589.5,695.5,28.88094117647059
589.5,696.5,28.88094117647059
589.5,697.5,28.88094117647059
589.5,698.5,28.88094117647059
589.5,699.5,28.88094117647059
589.5,700.5,28.88094117647059
590.5,701.5,28.88094117647059
591.5,702.5,28.88094117647059
592.5,703.5,28.88094117647059
593.5,704.5,28.88094117647059
594.5,705.5,28.88094117647059
595.5,706.5,28.88094117647059
596.5,707.5,28.88094117647059
597.5,708.5,28.88094117647059
